datetime,station_id,PM2.5,PM10,NOx,O3,CO,HR,NO,NO2,TMP,PB,PP,RS,station_name,state_code,municipio_code,altitude,lat,lon,timezone
2021-11-11,425,24.375,98.54166666666669,0.0766416666666666,0.014590909090909,1.0925,55.125,0.0601166666666666,0.0165166666666666,23.94375,712.8625000000001,0.0,122.58333333333331,Universidad,0.0,0.0,517.0,25.73,-100.30972222222,"Tiempo del centro, UTC-6 (UTC-5 en verano)"
2021-11-12,425,16.565217391304348,72.08333333333333,0.0448999999999999,0.0192083333333333,0.7420833333333333,68.04166666666667,0.030125,0.014775,22.457916666666662,716.3458333333333,0.0016666666666666,54.583333333333336,Universidad,0.0,0.0,517.0,25.73,-100.30972222222,"Tiempo del centro, UTC-6 (UTC-5 en verano)"
2021-11-13,425,17.608695652173914,71.45833333333333,0.0607125,0.0104583333333333,0.985,80.83333333333333,0.045175,0.0155826086956521,17.41,719.3125,0.01375,22.08333333333333,Universidad,0.0,0.0,517.0,25.73,-100.30972222222,"Tiempo del centro, UTC-6 (UTC-5 en verano)"
2021-11-14,425,30.25,95.5,0.0416874999999999,0.0270416666666666,1.00875,65.41666666666667,0.0255416666666666,0.016125,20.976666666666667,716.5541666666667,0.0,119.625,Universidad,0.0,0.0,517.0,25.73,-100.30972222222,"Tiempo del centro, UTC-6 (UTC-5 en verano)"
2021-11-15,425,28.95652173913044,101.04166666666669,0.0521041666666666,0.0260416666666666,1.1825,57.29166666666666,0.0357291666666666,0.0164434782608695,22.40083333333333,716.3958333333334,0.0,121.91666666666669,Universidad,0.0,0.0,517.0,25.73,-100.30972222222,"Tiempo del centro, UTC-6 (UTC-5 en verano)"
2021-11-16,425,24.291666666666668,100.79166666666669,0.0737333333333333,0.0177826086956521,1.1695833333333334,56.66666666666666,0.0568375,0.0169125,22.17625,713.8375,0.0,122.625,Universidad,0.0,0.0,517.0,25.73,-100.30972222222,"Tiempo del centro, UTC-6 (UTC-5 en verano)"
2021-11-17,425,27.565217391304348,113.1304347826087,0.0744,0.0201304347826086,1.2660869565217392,59.26086956521739,0.0531739130434782,0.0216227272727272,22.233478260869564,712.091304347826,0.0,120.47826086956522,Universidad,0.0,0.0,517.0,25.73,-100.30972222222,"Tiempo del centro, UTC-6 (UTC-5 en verano)"
2021-11-18,425,14.083333333333334,102.375,0.0787625,0.0106666666666666,0.8612500000000001,57.125,0.0629708333333333,0.0157791666666666,17.6325,718.6458333333334,0.0,43.125,Universidad,0.0,0.0,517.0,25.73,-100.30972222222,"Tiempo del centro, UTC-6 (UTC-5 en verano)"
2021-11-19,425,11.0,61.59090909090909,0.0495136363636363,0.0129545454545454,0.6809090909090909,41.18181818181818,0.0355954545454545,0.0139590909090909,14.92,721.4045454545454,0.0,38.40909090909091,Universidad,0.0,0.0,517.0,25.73,-100.30972222222,"Tiempo del centro, UTC-6 (UTC-5 en verano)"
2021-11-20,425,26.0,96.58333333333331,0.0669791666666666,0.0174782608695652,1.1520833333333331,56.91666666666666,0.0482374999999999,0.0187708333333333,18.21208333333333,716.6583333333333,0.0,113.83333333333331,Universidad,0.0,0.0,517.0,25.73,-100.30972222222,"Tiempo del centro, UTC-6 (UTC-5 en verano)"
